0,1,2,3,4,5,6,7,8,9
ÁREA/OFICINA,USUARIOS,FECHA SALIDA,FECHA RETORNO,RUTA,COSTO PASAJES,VIÁTICOS (*),TOTAL,FUENTE DE FINANCIAMIENTO,AUTORIZACIÓN DE VIAJE (**)
Despacho Congresal,TRIGOZO REATEGUI CHERYL,18/05/2022,20/05/2022,Lima Brasil Lima,8187.57,1795.31,9982.88,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,PABLO MEDINA FLOR,17/05/2022,20/05/2022,Lima España Lima,8924.46,451.08,9375.54,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,PAREDES GONZALES ALEX,17/05/2022,20/05/2022,Lima España Lima,12586.71,4872.34,17459.05,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,ZEBALLOS APONTE JORGE,15/05/2022,22/05/2022,Lima EE.UU Lima,5475.99,6432,11907.99,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,LIZARZABURU LIZARZABURU JUAN CARLOS,15/05/2022,21/05/2022,Lima Chile Lima,1350.38,8621.18,9971.56,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,MUÑANTE BARRIOS ALEJANDRO,25/05/2022,28/05/2022,Lima Hungria Lima,9025.51,3811.46,12836.97,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,PAREDES FONSECA KAROL,17/05/2022,19/05/2022,Lima Brasil Lima,7049.83,1798.74,8848.57,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,VARAS MELENDEZ ELIAS,25/05/2022,27/05/2022,Lima Cuba Lima,5814.8,2738.99,8553.79,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,MEDINA MINAYA ESDRAS,25/05/2022,27/05/2022,Lima Cuba Lima,5814.8,2725.42,8540.22,RECURSOS ORDINARIOS,Mesa Directiva
Asesor Cong.Zeballos,ZEBALLOS HURTADO JORGE,15/05/2022,22/05/2022,Lima EE.UU Lima,5559.37,11511.13,17070.5,RECURSOS ORDINARIOS,Mesa Directiva
Asesor Cong.Lizarzaburu,ALLEMANT FLORINDEZ PATRICK,15/05/2022,21/05/2022,Lima Chile Lima,1449.32,7572.59,9021.91,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,RAMIREZ LARIZBEASCOA JUAN CARLOS,24/05/2022,31/05/2022,Lima Colombia Lima,1278.99,6782.21,8061.2,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,PACHECO VILLAR GUSTAVO,24/05/2022,31/05/2022,Lima Colombia Lima,2414.04,7428.73,9842.77,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,LAZO VILLÓN LESLYE CAROL,24/05/2022,28/05/2022,Lima Colombia Lima,1012.28,3813.87,4826.15,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,GALARRETA VELARDE LUIS FERNANDO,24/05/2022,29/05/2022,Lima Colombia Lima,1274.98,4899.07,6174.05,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,JILAPA HUMPIRI NURY,26/05/2022,01/06/2022,Lima Colombia Lima,2376.9,4215.53,6592.43,RECURSOS ORDINARIOS,Mesa Directiva
Personal PA Ramirez,OYARCE CALDERON JOEL MARTIN,24/05/2022,31/05/2022,Lima Colombia Lima,1278.99,6974.07,8253.06,RECURSOS ORDINARIOS,Mesa Directiva
Personal PA Ramirez,MAMANI BARRIGA JIM ALI,24/05/2022,31/05/2022,Lima Colombia Lima,1278.99,7763.27,9042.26,RECURSOS ORDINARIOS,Mesa Directiva
Técnico PA Pacheco,FLORES GUERRA CAROLINA,24/05/2022,31/05/2022,Lima Colombia Lima,2665.46,7829.71,10495.17,RECURSOS ORDINARIOS,Mesa Directiva
AsIstente PA Pacheco,COARICONA MENDOZA DANCY YUDITH,24/05/2022,31/05/2022,Lima Colombia Lima,2665.46,7058.09,7058.09,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Lazo,TORRES SIAS JIMMY,24/05/2022,28/05/2022,Lima Colombia Lima,1012.28,4461.05,5473.33,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Galarreta,CASANOVA SAAVEDRA PEDRO,24/05/2022,29/05/2022,Lima Colombia Lima,1274.98,4696.05,5971.03,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Arce,PEREZ SOSA ANA,24/05/2022,01/06/2022,Lima Colombia Lima,1271.97,0,1271.97,RECURSOS ORDINARIOS,Mesa Directiva
Asistente PA Arce,PAREDES TUME JHOAN,24/05/2022,01/06/2022,Lima Colombia Lima,1271.97,0,1271.97,RECURSOS ORDINARIOS,Mesa Directiva
Asesor Vicepresidencia,RODRIGUEZ MACKAY MIGUEL,24/05/2022,01/06/2022,Lima Colombia Lima,1271.97,0,1271.97,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,ARCE ALVARADO JAVIER,24/05/2022,01/06/2022,Lima Colombia Lima,1271.97,0,1271.97,RECURSOS ORDINARIOS,Mesa Directiva
,,,,,,,,,
