0,1,2,3,4,5,6,7,8,9
ÁREA/OFICINA,USUARIOS,FECHA SALIDA,FECHA RETORNO,RUTA,COSTO PASAJES,VIÁTICOS (*),TOTAL,FUENTE DE FINANCIAMIENTO,AUTORIZACIÓN DE VIAJE (**)
Despacho Congresal,BUSTAMANTE DONAYRE CARLOS ERNESTO,05/06/2022,07/06/2022,Lima EEUU Lima,7926.16,4936.92,12863.08,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,CAMONES SORIANO LADY,01/06/2022,03/06/2022,Lima Panamá Lima,1133.59,1818.87,2952.46,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,TELLO MONTES EDGAR,13/06/2022,15/06/2022,Lima Chile Lima,3590.2,3114.65,6704.85,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,LIZARZABURU LIZARZABURU JUAN CARLOS,20/06/2022,28/06/2022,Lima España Lima,11121.08,11949.47,23070.55,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,JUAREZ CALLE HEYDI,26/06/2022,02/07/2022,Lima Portugal Lima,13767.47,14388.85,28156.32,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,MALAGA TRILLO EDWARD,26/06/2022,02/07/2022,Lima Portugal Lima,13767.47,9695.69,23463.16,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,BUSTAMANTE DONAYRE CARLOS ERNESTO,28/06/2022,02/07/2022,Lima Uruguay Lima,6612.86,5067.99,11680.85,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,SOTO PALACIOS WILSON,28/06/2022,02/07/2022,Lima Uruguay Lima,6612.86,4895.85,11508.71,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,PAREDES GONZALES ALEX,28/06/2022,02/07/2022,Lima Uruguay Lima,6612.86,4364.39,10977.25,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,ALVA PRIETO MARIA DEL CARMEN,27/06/2022,01/07/2022,Lima Uruguay Lima,6485.42,4661.38,11146.8,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,AMURUZ DULANTO YESSICA ROSSELLI,29/06/2022,02/07/2022,Lima Letonia Lima,10817.03,4033.86,14850.89,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,CORDERO JON TAY LUIS GUSTAVO,29/06/2022,02/07/2022,Lima Letonia Lima,10823.93,3629.85,14453.78,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,VARAS MELENDEZ ELIAS,30/06/2022,01/07/2022,Lima Panamá Lima,3122.78,2936.89,6059.67,RECURSOS ORDINARIOS,Mesa Directiva
Asesor Cong.Lizarzaburu,ALLEMANT FLORINDEZ PATRICK PETER,20/06/2022,28/06/2022,Lima España Lima,11821.9,12746.54,24568.44,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,ARCE ALVARADO JAVIER FERNANDO,16/06/2022,20/06/2022,Lima Colombia Lima,2011.02,3588.93,5599.95,RECURSOS ORDINARIOS,Mesa Directiva
