0,1,2,3,4,5,6,7,8,9
ÁREA/OFICINA,USUARIOS,FECHA SALIDA,FECHA RETORNO,RUTA,COSTO PASAJES,VIÁTICOS (*),TOTAL,FUENTE DE FINANCIAMIENTO,AUTORIZACIÓN DE VIAJE (**)
Despacho Congresal,ALVA PRIETO MARIA DEL CARMEN,07/10/2021,12/10/2021,Lima Roma Lima,7054.93,10237.52,17292.45,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,ARAGON CARREÑO LUIS ANGEL,07/10/2021,10/10/2021,Lima Roma Lima,7617.38,6130.61,13747.99,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,VERGARA MENDOZA ELVIS HERNAN,07/10/2021,10/10/2021,Lima Roma Lima,7617.38,6898.47,14515.85,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,OLIVOS MARTINEZ LESLIE,07/10/2021,10/10/2021,Lima Roma Lima,3885.6,6898.47,10784.07,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,PAREDES PIQUE SUSEL ANA MARIA,07/10/2021,10/10/2021,Lima Roma Lima,3885.6,9007.2,12892.8,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,PAREDES FONSECA KAROL,12/10/2021,16/10/2021,Lima Rusia Lima,7576.27,5359.58,12935.85,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,ALCARRAZ AGÜERO YOREL,12/10/2021,16/10/2021,Lima Rusia Lima,7576.27,5007.34,12583.61,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,LIZARZABURU LIZARZABURU JUAN CARLOS,24/10/2021,30/10/2021,Lima España Lima,4510.2,3293.97,7804.17,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,ARCE ALVARADO JAVIER FERNANDO,24/10/2021,27/10/2021,Lima ColombiaLima,3459.54,2433.61,5893.15,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,PACHECO VILLAR GUSTAVO ADOLFO,24/10/2021,27/10/2021,Lima ColombiaLima,3737.37,2360.16,6097.53,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,RAMIREZ LARISBEASCOA JUAN CARLOS,24/10/2021,27/10/2021,Lima ColombiaLima,3945.56,2795.07,6740.63,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,LAZO VILLON LESLYE CAROL,24/10/2021,27/10/2021,Lima ColombiaLima,1817.91,2139.79,3957.7,RECURSOS ORDINARIOS,Mesa Directiva
Secretario Tecnico vicepresidente PA,CHENG DE APAGUEÑO MARIA ELENA,24/10/2021,27/10/2021,Lima ColombiaLima,3958.39,2226.19,6184.58,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Arce,PEREZ SOSA ANA,24/10/2021,27/10/2021,Lima ColombiaLima,3678.66,2182.68,5861.34,RECURSOS ORDINARIOS,Mesa Directiva
Técnico PA Arce,MORON SAN FERNANDO KEVIN,24/10/2021,27/10/2021,Lima ColombiaLima,3678.66,2337.05,6015.71,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Ramirez,MAMANI BARRIGA JIM ALI,24/10/2021,27/10/2021,Lima ColombiaLima,3945.56,2448.77,6394.33,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Ramirez,OYARCE CALDERON JOEL MARTIN,24/10/2021,27/10/2021,Lima ColombiaLima,3945.56,2468.93,6414.49,RECURSOS ORDINARIOS,Mesa Directiva
Personal PA Pacheco,FLORES GUERRA CAROLINA DANITZA,24/10/2021,27/10/2021,Lima ColombiaLima,3737.37,2347.64,6085.01,RECURSOS ORDINARIOS,Mesa Directiva
Personal PA Pacheco,COARICONA MENDOZA DENCY,24/10/2021,27/10/2021,Lima ColombiaLima,3960.43,2265.64,6226.07,RECURSOS ORDINARIOS,Mesa Directiva
,,,,,,,,,
