0,1,2,3,4,5,6,7,8,9
ÁREA/OFICINA,USUARIOS,FECHA SALIDA,FECHA RETORNO,RUTA,COSTO PASAJES,VIÁTICOS (*),TOTAL,FUENTE DE FINANCIAMIENTO,AUTORIZACIÓN DE VIAJE (**)
Despacho Congresal,VENTURA ANGEL HECTOR JOSE,04/04/2022,06/04/2022,Lima Colombia Lima,5523.63,2112.37,7636,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,GALARRETA VELARDE LUIS FERNANDO,10/04/2022,15/04/2022,Lima Argentina Lima,8141.41,7226.69,15368.1,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,RAMIREZ LARIZBEASCOA JUAN CARLOS,10/04/2022,15/04/2022,Lima Argentina Lima,8141.41,6143.99,14285.4,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,ARCE ALVARADO JAVIER FERNANDO,18/04/2022,21/04/2022,Lima Colombia Lima,4181.94,3485.66,7667.6,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,PACHECO VILLAR GUSTAVO,17/04/2022,20/04/2022,Lima Colombia Lima,3604.7,3116.53,6721.23,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,RAMIREZ LARIZBEASCOA JUAN CARLOS,18/04/2022,21/04/2022,Lima Colombia Lima,4020.07,3483.08,7503.15,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,LAZO VILLÓN LESLYE CAROL,18/04/2022,21/04/2022,Lima Colombia Lima,3604.7,2887.39,6492.09,RECURSOS ORDINARIOS,Mesa Directiva
Asesor Parlamentario vicepresidente PA,RODRIGUEZ MACKAY MIGUEL ANGEL,18/04/2022,21/04/2022,Lima Colombia Lima,5708.88,3548.21,9257.09,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Arce,BRAVO TORO JORGE,18/04/2022,21/04/2022,Lima Colombia Lima,5708.88,3763.29,9472.17,RECURSOS ORDINARIOS,Mesa Directiva
Asistente PA Arce,MORON SAN FERNANDO KEVIN,18/04/2022,21/04/2022,Lima Colombia Lima,5708.88,3537.84,9246.72,RECURSOS ORDINARIOS,Mesa Directiva
Personal PA Ramirez,TELLO VILCHEZ MARIA DEL CARMEN,17/04/2022,20/04/2022,Lima Colombia Lima,3604.7,3397.12,7001.82,RECURSOS ORDINARIOS,Mesa Directiva
Personal PA Ramirez,MOSQUEIRA BUSTAMANTE EDGARDO,17/04/2022,20/04/2022,Lima Colombia Lima,3604.7,3413.73,7018.43,RECURSOS ORDINARIOS,Mesa Directiva
Técnico PA Pacheco,MOLINA LUJAN MARIANE,17/04/2022,20/04/2022,Lima Colombia Lima,3604.7,3183.64,6788.34,RECURSOS ORDINARIOS,Mesa Directiva
AsIstente PA Pacheco,MASAMOTO RIVAS DIANA,17/04/2022,20/04/2022,Lima Colombia Lima,3604.7,2518.87,6123.57,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Lazo,TORRES SIAS JIMMY,18/04/2022,21/04/2022,Lima Colombia Lima,3604.7,3139.75,6744.45,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Lazo,HIDALGO RODRIGUEZ JOSE ANTONIO,18/04/2022,21/04/2022,Lima Colombia Lima,3604.7,3069.68,6674.38,RECURSOS ORDINARIOS,Mesa Directiva
,,,,,,,,,
