0,1,2,3,4,5,6,7,8,9
ÁREA/OFICINA,USUARIOS,FECHA SALIDA,FECHA RETORNO,RUTA,COSTO PASAJES,VIÁTICOS (*),TOTAL,FUENTE DE FINANCIAMIENTO,AUTORIZACIÓN DE VIAJE (**)
Despacho Congresal,PABLO MEDINA FLOR AIDEE,05/09/2021,09/09/2021,Lima Viena Lima,10251.95,5408,15659.95,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,OBANDO AURISTELA ANA,05/09/2021,09/09/2021,Lima Viena Lima,10251.95,6287.3,16539.25,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,CAMONES SORIANO LADY,05/09/2021,09/09/2021,Lima Viena Lima,10251.95,5941.44,16193.39,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,CUETO ASERVI JOSE,05/09/2021,07/09/2021,Lima Hungria Lima,10445.11,4024.92,14470.03,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,DOROTEO CARBAJO RAUL,05/09/2021,07/09/2021,Lima Hungria Lima,10402.24,3707.64,14109.88,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,WILLIAMS ZAPATA JOSE,05/09/2021,07/09/2021,Lima Hungria Lima,10445.11,4014.4,14459.51,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,ARCE ALVARADO JAVIER FERNANDO,26/09/2021,30/09/2021,Lima Ecuador Lima,3923.19,6220.48,10143.67,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,PACHECO VILLAR GUSTAVO ADOLFO,26/09/2021,30/09/2021,Lima Ecuador Lima,1961.42,6459.97,8421.39,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,RAMIREZ LARISBEASCOA JUAN CARLOS,26/09/2021,30/09/2021,Lima Ecuador Lima,4598.95,5798,10396.95,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,LAZO VILLON LESLYE CAROL,26/09/2021,30/09/2021,Lima Ecuador Lima,3791.92,4528.11,8320.03,RECURSOS ORDINARIOS,Mesa Directiva
Secretario Tecnico vicepresidente PA,LEDESMA AZAÑA ENRIQUE,26/09/2021,30/09/2021,Lima Ecuador Lima,3923.19,5999.49,9922.68,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Arce,BRAVO TORO JORGE MOISES,26/09/2021,30/09/2021,Lima Ecuador Lima,3923.19,6056.63,9979.82,RECURSOS ORDINARIOS,Mesa Directiva
Técnico PA Arce,NAVARRO CARRANZA MARIO,26/09/2021,30/09/2021,Lima Ecuador Lima,4090.36,6583.1,10673.46,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Ramirez,MAMANI BARRIGA JIM ALI,26/09/2021,30/09/2021,Lima Ecuador Lima,4428.79,5834.86,10263.65,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Ramirez,OYARCE CALDERON JOEL MARTIN,26/09/2021,30/09/2021,Lima Ecuador Lima,4428.79,5814.23,10243.02,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Pacheco,JAICO CARRANZA CARLOS ERNESTO,26/09/2021,30/09/2021,Lima Ecuador Lima,4090.36,5251.2,9341.56,RECURSOS ORDINARIOS,Mesa Directiva
Técnico PA Pacheco,MASAMOTO RIVAS RUTH,26/09/2021,30/09/2021,Lima Ecuador Lima,9631.24,3839.29,13470.53,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Lazo,BARTUREN ALVAREZ DAVID,26/09/2021,30/09/2021,Lima Ecuador Lima,3791.92,4591.02,8382.94,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Lazo,TORRES SIAS JIMMY ALEXANDER,26/09/2021,30/09/2021,Lima Ecuador Lima,3791.92,5017.35,8809.27,RECURSOS ORDINARIOS,Mesa Directiva
,,,,,,,,,
