0,1,2,3,4,5,6,7,8,9
ÁREA/OFICINA,USUARIOS,FECHA SALIDA,FECHA RETORNO,RUTA,COSTO PASAJES,VIÁTICOS (*),TOTAL,FUENTE DE FINANCIAMIENTO,AUTORIZACIÓN DE VIAJE (**)
Despacho Congresal,ALVA PRIETO MARIA DEL CARMEN,25/11/2021,04/12/2021,Lima España Lima,8490.68,11016.69,19507.37,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,SOTO PALACIOS WILSON,26/11/2021,05/12/2021,Lima España Lima,10590.56,12452.59,23043.15,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,BUSTAMANTE DONAYRE ERNESTO,26/11/2021,02/12/2021,Lima España Lima,8537.58,14349.01,22886.59,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,BARBARAN REYES ROSANGELA ANDREA,26/11/2021,02/12/2021,Lima España Lima,8537.58,7676,16213.58,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,JUAREZ CALLE HEYDI LISBETH,01/11/2021,14/11/2021,Lima Reino Unido Lima,10564.9,11468.11,22033.01,RECURSOS ORDINARIOS,Mesa Directiva
Despacho Congresal,MALAGA TRILLO GEORGE EDWARD,02/11/2021,15/11/2021,Lima Reino Unido Lima,9168.82,12343.08,21511.9,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,ARCE ALVARADO JAVIER FERNANDO,29/11/2021,03/12/2021,Lima ColombiaLima,6443.96,3058.03,9501.99,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,PACHECO VILLAR GUSTAVO ADOLFO,30/11/2021,03/12/2021,Lima ColombiaLima,7073.16,2960.23,10033.39,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,RAMIREZ LARISBEASCOA JUAN CARLOS,29/11/2021,03/12/2021,Lima ColombiaLima,7127.55,3557.74,10685.29,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,LAZO VILLON LESLYE CAROL,29/11/2021,03/12/2021,Lima ColombiaLima,7127.55,3581.29,10708.84,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,GALARRETA VELARDE LUIS,29/11/2021,03/12/2021,Lima ColombiaLima,7925.07,3748.44,11673.51,RECURSOS ORDINARIOS,Mesa Directiva
Secretario Tecnico vicepresidente PA,LEDESMA AZANA ENRIQUE ABRAHAM,29/11/2021,03/12/2021,Lima ColombiaLima,7127.55,3729.15,10856.7,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Arce,BRAVO TORO JORGE MOISES,29/11/2021,03/12/2021,Lima ColombiaLima,7127.55,3554.77,10682.32,RECURSOS ORDINARIOS,Mesa Directiva
Asistente PA Arce,NAVARRO CARRANZA MARIO JOSE,29/11/2021,03/12/2021,Lima ColombiaLima,6443.96,3303.54,9747.5,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Ramirez,MAMANI BARRIGA JIM ALI,29/11/2021,03/12/2021,Lima ColombiaLima,7127.55,3834.75,10962.3,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Ramirez,OYARCE CALDERON JOEL MARTIN,29/11/2021,03/12/2021,Lima ColombiaLima,7127.55,3754.2,10881.75,RECURSOS ORDINARIOS,Mesa Directiva
Personal PA Pacheco,MASAMOTO RIVAS DIANA ANGELA,30/11/2021,03/12/2021,Lima ColombiaLima,7073.16,2693.36,9766.52,RECURSOS ORDINARIOS,Mesa Directiva
Personal PA Pacheco,MOLINA LUJAN MARIANE,29/11/2021,03/12/2021,Lima ColombiaLima,7073.16,2899.77,9972.93,RECURSOS ORDINARIOS,Mesa Directiva
Tecnico PA Lazo,BARTUREN ALVAREZ DAVID,29/11/2021,03/12/2021,Lima ColombiaLima,7925.07,5067,12992.07,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Lazo,TORRES SIAS JIMMY ALEXANDER,29/11/2021,03/12/2021,Lima ColombiaLima,7925.07,5241.05,13166.12,RECURSOS ORDINARIOS,Mesa Directiva
Parlamento Andino,GALARRETA VELARDE LUIS,02/11/2021,04/11/2021,Lima ColombiaLima,4483.13,2907.83,7390.96,RECURSOS ORDINARIOS,Mesa Directiva
Asesor PA Galarreta,CASANOVA SAAVEDRA PEDRO,02/11/2021,04/11/2021,Lima ColombiaLima,4483.13,3065.29,7548.42,RECURSOS ORDINARIOS,Mesa Directiva
,,,,,,,,,
